loan_id,customer_id,loan_type,principal,interest_rate,term_months,start_date,status
LOAN302195,CUST100589,Business,13796.06,15.49,36,2016-09-04 06:54:14.643396139,Active
LOAN302196,CUST100779,Vehicle,31330.35,23.7,24,2023-07-25 12:14:25.798104048,Active
LOAN302197,CUST100076,Student,64622.07,10.67,48,2024-05-13 12:07:42.984246969,Active
LOAN302198,CUST103316,Business,5601.47,15.65,240,2017-10-07 23:41:55.540555239,Active
LOAN302199,CUST104646,Business,66916.3,7.55,12,2024-08-12 06:59:05.684448719,Active
LOAN302200,CUST103577,Business,14855.1,8.58,12,2021-06-08 02:28:04.214190960,Active
LOAN302201,CUST103056,Business,128345.18,8.51,24,2026-01-22 12:56:01.870945930,Closed
LOAN302202,CUST104574,Business,33450.53,9.64,60,2017-01-24 06:34:29.070278168,Closed
LOAN302203,CUST103911,Personal,14812.31,20.05,120,2021-04-21 10:47:04.129828453,Active
LOAN302204,CUST102122,Business,151711.18,19.13,120,2020-04-14 14:52:40.102095366,Active
LOAN302205,CUST102453,Business,69454.95,9.92,24,2019-02-11 02:53:08.129869460,Active
LOAN302206,CUST103452,Home,17333.0,17.48,240,2018-03-27 06:40:02.785440683,Active
LOAN302207,CUST103928,Student,37357.7,17.38,120,2023-07-13 02:31:13.203859806,Closed
LOAN302208,CUST100776,Personal,12741.43,15.36,84,2023-11-15 08:26:54.138072491,Active
LOAN302209,CUST104578,Vehicle,128505.11,19.79,120,2021-06-29 08:19:07.782860994,Defaulted
LOAN302210,CUST103644,Personal,43130.78,19.24,24,2019-01-20 07:24:46.805376291,Defaulted
LOAN302211,CUST102758,Business,21766.28,18.79,24,2018-12-30 17:38:56.997001410,Active
LOAN302212,CUST103969,Business,45244.42,13.82,60,2016-06-23 22:06:27.798777819,Active
LOAN302213,CUST101140,Home,19918.66,14.79,48,2021-05-04 14:57:39.766423702,Restructured
LOAN302214,CUST104797,Home,70004.9,9.31,240,2025-08-12 10:40:23.717848301,Active
LOAN302215,CUST101817,Student,71280.19,23.79,240,2023-03-09 03:05:38.401352167,Closed
LOAN302216,CUST101473,Vehicle,27353.56,9.34,36,2024-06-01 17:19:52.622034550,Active
LOAN302217,CUST104873,Student,14390.16,15.35,120,2019-09-19 08:47:18.191176653,Defaulted
LOAN302218,CUST101727,Student,8287.28,8.31,48,2023-02-05 00:21:38.111167669,Active
LOAN302219,CUST101557,Vehicle,14130.8,20.68,24,2016-12-13 01:04:28.018596888,Active
LOAN302220,CUST103469,Home,67104.03,14.46,48,2019-01-10 20:30:50.348590851,Active
LOAN302221,CUST103176,Vehicle,24731.33,15.64,84,2018-09-16 15:17:09.110919714,Active
LOAN302222,CUST101954,Personal,189998.79,24.83,240,2026-05-01 04:41:57.827039957,Active
LOAN302223,CUST103333,Student,51405.29,23.96,24,2023-01-14 03:53:08.114824533,Active
LOAN302224,CUST100815,Vehicle,42129.54,17.6,36,2023-06-17 04:12:33.700661898,Active
LOAN302225,CUST100845,Personal,43941.02,24.37,120,2018-04-19 08:44:33.686152697,Restructured
LOAN302226,CUST100706,Student,57662.31,10.64,120,2025-04-05 15:11:41.472126007,Active
LOAN302227,CUST100869,Home,24505.99,16.98,84,2020-05-30 15:53:22.495105028,Closed
LOAN302228,CUST103325,Personal,27288.23,20.36,60,2026-02-04 05:23:54.775196314,Closed
LOAN302229,CUST103351,Business,25073.15,21.58,48,2019-05-12 12:43:30.712709188,Active
LOAN302230,CUST102886,Student,111239.46,7.81,24,2024-12-01 22:45:51.626020908,Active
LOAN302231,CUST103341,Vehicle,1761.26,14.52,24,2024-08-01 21:07:47.178485394,Active
LOAN302232,CUST100474,Student,48884.18,8.94,120,2023-12-31 02:03:18.910606146,Closed
LOAN302233,CUST104447,Home,70112.35,12.28,120,2019-06-25 01:23:12.238641262,Active
LOAN302234,CUST103772,Personal,88007.63,14.4,60,2026-05-09 14:10:26.906689644,Active
LOAN302235,CUST101246,Student,35957.6,15.08,48,2019-12-27 21:24:53.078800678,Restructured
LOAN302236,CUST101278,Student,95155.16,14.75,36,2023-02-14 22:38:08.902239799,Closed
LOAN302237,CUST100028,Vehicle,15610.03,23.83,48,2023-09-10 02:46:32.817974806,Active
LOAN302238,CUST103712,Business,34013.8,9.47,12,2018-09-23 23:39:38.376309395,Active
LOAN302239,CUST104775,Student,40285.06,22.21,12,2017-08-21 02:21:14.279047966,Active
LOAN302240,CUST103609,Student,46799.87,7.61,60,2021-05-16 03:02:08.499264717,Active
LOAN302241,CUST104570,Student,14515.14,10.19,120,2018-02-21 01:10:14.244479418,Active
LOAN302242,CUST104041,Business,29786.97,11.22,120,2025-07-02 01:55:34.375986099,Active
LOAN302243,CUST104370,Business,244639.85,13.82,12,2024-01-08 03:21:18.853705406,Closed
LOAN302244,CUST104157,Personal,89725.91,21.43,36,2017-06-15 13:13:04.203133821,Restructured
LOAN302245,CUST102932,Student,245266.01,18.59,36,2023-05-03 06:27:54.701294422,Active
LOAN302246,CUST104738,Student,606369.83,8.55,240,2023-12-17 02:28:37.156382084,Active
LOAN302247,CUST103472,Home,33776.49,13.59,60,2021-07-09 18:33:44.111180782,Restructured
LOAN302248,CUST101578,Business,78751.08,12.57,12,2016-10-04 04:04:44.880409956,Defaulted
LOAN302249,CUST100861,Home,46054.09,21.04,24,2017-07-24 07:49:09.030048370,Closed
LOAN302250,CUST100387,Student,27465.05,22.26,24,2019-01-31 16:55:56.636754990,Active
LOAN302251,CUST103962,Business,55468.41,23.98,48,2022-03-10 04:08:29.370970249,Active
LOAN302252,CUST102350,Personal,235307.66,17.79,36,2025-02-27 05:28:51.681838036,Closed
LOAN302253,CUST100930,Personal,41963.47,16.9,12,2022-10-06 21:11:09.747677326,Closed
LOAN302254,CUST101465,Business,35908.69,20.04,12,2019-04-15 03:06:15.350399017,Active
LOAN302255,CUST101671,Business,39843.15,11.87,24,2016-10-08 15:04:35.095599651,Closed
LOAN302256,CUST102550,Home,38074.58,20.39,24,2019-05-17 12:16:32.040264130,Defaulted
LOAN302257,CUST102709,Business,11945.53,7.74,84,2026-02-22 18:22:36.686376095,Closed
LOAN302258,CUST102853,Personal,34392.85,16.38,240,2026-05-23 01:36:00.689895630,Active
LOAN302259,CUST102927,Vehicle,35277.01,11.97,12,2016-12-25 21:23:20.978218794,Active
LOAN302260,CUST101687,Vehicle,51387.94,16.7,84,2018-11-16 15:03:02.018070221,Active
LOAN302261,CUST103151,Home,101611.05,15.07,60,2020-03-24 20:45:55.951817036,Closed
LOAN302262,CUST102877,Vehicle,23800.51,21.28,84,2023-01-22 17:35:19.876444101,Active
LOAN302263,CUST102291,Home,45395.54,,24,2016-11-06 17:32:07.958240509,Active
LOAN302264,CUST100667,Vehicle,57967.16,19.1,60,2020-03-08 03:16:59.902604818,Active
LOAN302265,CUST100726,Student,63877.57,22.54,84,2018-02-04 07:05:56.606427908,Closed
LOAN302266,CUST104105,Student,22794.27,16.27,36,2017-10-16 14:14:16.219902515,Defaulted
LOAN302267,CUST104281,Personal,38291.65,23.62,60,2019-04-22 04:44:23.119111776,Active
LOAN302268,CUST100951,Home,28416.03,14.78,48,2025-05-22 16:17:30.252053738,Active
LOAN302269,CUST103960,Student,16056.74,21.43,60,2022-03-26 00:33:24.758170605,Active
LOAN302270,CUST102497,Vehicle,6917.94,11.12,240,2017-03-17 11:54:31.183877230,Active
LOAN302271,CUST104594,Student,16154.64,21.43,60,2017-06-17 13:45:40.681435585,Closed
LOAN302272,CUST104493,Student,72565.98,18.89,240,2022-10-08 07:05:04.210939169,Closed
LOAN302273,CUST104376,Business,44337.76,16.63,24,2018-11-23 21:17:59.581339598,Defaulted
LOAN302274,CUST100858,Home,29613.09,17.92,120,2020-08-16 03:28:43.803440332,Active
LOAN302275,CUST102977,Vehicle,244836.6,16.21,240,2022-08-31 04:42:07.897669077,Closed
LOAN302276,CUST101691,Home,70758.32,10.08,120,2023-05-28 04:14:06.138358355,Closed
LOAN302277,CUST102344,Vehicle,40659.4,18.14,12,2022-04-03 23:16:58.002884626,Closed
LOAN302278,CUST102556,Vehicle,46170.87,22.9,240,2018-08-28 14:44:28.756442308,Active
LOAN302279,CUST104062,Vehicle,185147.63,22.25,36,2019-04-19 19:30:38.400493145,Closed
LOAN302280,CUST100764,Home,19353.39,22.34,24,2025-04-14 20:29:13.549542904,Closed
LOAN302281,CUST100590,Student,58871.99,23.23,48,2020-07-20 19:43:42.755140543,Closed
LOAN302282,CUST101701,Student,34273.28,21.19,240,2018-06-12 09:35:39.191753149,Active
LOAN302283,CUST103899,Home,22539.08,8.68,24,2016-11-27 03:26:25.100920677,Closed
LOAN302284,CUST100483,Vehicle,18614.68,21.71,120,2021-03-07 09:46:42.126728295,Active
LOAN302285,CUST104762,Personal,74753.4,22.26,60,2016-05-28 10:02:08.095825911,Defaulted
LOAN302286,CUST101046,Vehicle,119868.68,21.63,60,2016-03-14 11:02:19.099028826,Active
LOAN302287,CUST102415,Personal,28042.88,19.86,240,2020-07-28 23:23:08.151564837,Closed
LOAN302288,CUST100065,Home,7849.34,22.01,84,2025-01-12 07:09:23.639922619,Active
LOAN302289,CUST101190,Business,99170.3,7.69,120,2024-06-06 15:29:28.579349041,Active
LOAN302290,CUST104938,Vehicle,46186.5,11.2,36,2017-06-13 12:07:36.382267475,Active
LOAN302291,CUST101515,Personal,7855.94,20.33,36,2020-03-26 23:11:16.729170799,Active
LOAN302292,CUST100313,Home,9394.06,23.03,24,2017-12-14 04:27:07.959171057,Closed
LOAN302293,CUST104485,Vehicle,35114.59,8.87,36,2025-10-24 10:48:15.089259624,Closed
LOAN302294,CUST104547,Student,11266.84,23.54,12,2021-01-04 06:33:00.523832560,Active
LOAN302295,CUST103660,Student,7415.16,21.58,36,2020-10-04 06:33:16.192390203,Active
LOAN302296,CUST101562,Vehicle,65699.65,19.56,240,2016-04-05 17:13:17.615021467,Active
LOAN302297,CUST102011,Student,275384.84,15.05,24,2022-07-20 05:33:58.845556974,Active
LOAN302298,CUST103291,Business,204297.28,13.11,48,2022-09-26 22:18:44.681374311,Active
LOAN302299,CUST102269,Vehicle,121675.54,9.87,60,2022-02-15 13:49:37.515141964,Active
LOAN302300,CUST101152,Business,69360.07,11.01,240,2022-07-14 06:11:45.947365522,Closed
LOAN302301,CUST103335,Home,40305.31,17.98,24,2024-07-25 02:25:51.660015106,Active
LOAN302302,CUST101634,Personal,140323.85,18.23,84,2018-11-30 13:05:53.436489820,Active
LOAN302303,CUST102461,Home,26433.03,21.98,120,2018-02-03 08:21:20.612605095,Active
LOAN302304,CUST100536,Student,27442.06,8.98,240,2019-03-29 15:47:23.715781689,Defaulted
LOAN302305,CUST101813,Business,13224.59,23.97,24,2021-06-10 05:18:53.731888771,Closed
LOAN302306,CUST101397,Personal,143838.03,11.21,84,2023-03-18 10:38:44.488465786,Active
LOAN302307,CUST104202,Business,60018.55,12.35,120,2017-04-16 23:39:44.032140255,Closed
LOAN302308,CUST101196,Vehicle,45719.71,8.99,240,2021-04-22 06:04:13.500094175,Defaulted
LOAN302309,CUST100504,Business,119421.42,7.98,240,2018-04-08 19:38:07.267992734,Active
LOAN302310,CUST104148,Home,49673.35,14.57,48,2018-12-17 01:13:26.909259319,Active
LOAN302311,CUST104512,Student,61691.13,8.02,48,2021-12-08 05:14:37.938574076,Closed
LOAN302312,CUST100879,Vehicle,43988.0,7.51,36,2024-07-16 16:29:57.158472061,Closed
LOAN302313,CUST100392,Home,36799.94,23.26,240,2024-07-04 07:16:10.349570990,Closed
LOAN302314,CUST100499,Personal,16276.21,22.64,240,2017-09-11 18:59:28.827282190,Active
LOAN302315,CUST102073,Home,56996.64,20.17,48,2025-08-19 02:31:39.944025517,Restructured
LOAN302316,CUST101121,Vehicle,73671.47,12.83,24,2021-04-18 10:46:09.267400265,Active
LOAN302317,CUST103604,Home,17646.18,,60,2023-02-11 07:42:10.293160439,Active
LOAN302318,CUST102994,Personal,50140.62,12.48,48,2019-09-19 12:16:39.346315861,Active
LOAN302319,CUST103497,Vehicle,105810.5,24.86,120,2024-06-28 10:29:34.157950163,Closed
LOAN302320,CUST102394,Personal,64266.28,22.66,24,2024-09-07 10:15:39.962004185,Closed
LOAN302321,CUST102667,Business,69888.47,21.6,240,2018-11-11 05:42:51.453815699,Active
LOAN302322,CUST100011,Personal,59014.65,20.56,48,2020-08-30 18:53:29.367353439,Defaulted
LOAN302323,CUST100771,Student,7466.14,22.4,240,2017-02-27 19:44:32.535701513,Active
LOAN302324,CUST101068,Student,182981.44,20.24,48,2023-04-20 09:48:44.612306356,Closed
LOAN302325,CUST103887,Personal,46050.22,17.01,120,2020-06-13 08:33:24.082249641,Restructured
LOAN302326,CUST104450,Vehicle,92254.12,12.34,12,2017-04-17 07:48:57.244537592,Active
LOAN302327,CUST102663,Business,15815.19,23.89,24,2018-03-21 19:00:59.494422913,Active
LOAN302328,CUST101336,Vehicle,67146.58,17.03,12,2018-09-01 12:34:14.254936218,Active
LOAN302329,CUST103606,Home,26678.18,23.81,48,2021-05-11 08:31:34.961270809,Closed
LOAN302330,CUST103289,Student,57041.55,10.7,240,2022-06-25 17:01:57.206484079,Active
LOAN302331,CUST101757,Home,33647.87,23.65,84,2022-06-05 11:48:53.720242977,Closed
LOAN302332,CUST103885,Personal,119137.69,16.55,60,2023-05-09 19:18:13.239229918,Active
LOAN302333,CUST100462,Vehicle,20191.35,23.11,60,2019-06-05 04:16:08.051660538,Closed
LOAN302334,CUST102825,Business,20650.2,15.79,240,2022-10-12 04:59:36.239895105,Closed
LOAN302335,CUST102454,Vehicle,7674.89,18.8,48,2021-05-06 02:06:25.721431971,Closed
LOAN302336,CUST104219,Student,96667.02,16.92,60,2021-03-11 16:37:56.985631227,Active
LOAN302337,CUST102046,Business,48284.33,18.23,36,2025-05-17 07:29:21.553905487,Active
LOAN302338,CUST102263,Home,41494.49,15.59,84,2024-11-14 08:36:23.842409372,Active
LOAN302339,CUST104989,Business,55373.07,15.35,36,2023-03-14 17:07:04.451587915,Defaulted
LOAN302340,CUST104067,Home,86947.86,23.75,60,2026-05-09 15:10:45.020000696,Closed
LOAN302341,CUST102075,Vehicle,56101.47,9.11,120,2021-09-11 04:45:28.461095810,Active
LOAN302342,CUST102223,Personal,79680.01,11.84,240,2024-03-17 20:15:00.480505705,Active
LOAN302343,CUST103711,Vehicle,109746.45,19.47,36,2024-06-13 12:59:32.091369152,Active
LOAN302344,CUST101718,Vehicle,27655.01,10.54,120,2023-01-04 20:36:17.644667387,Closed
LOAN302345,CUST100393,Personal,34324.25,8.37,84,2017-04-24 12:08:02.004561901,Active
LOAN302346,CUST103374,Business,257117.86,18.38,240,2018-05-10 14:25:29.715165138,Closed
LOAN302347,CUST102515,Personal,21820.05,18.25,12,2022-10-20 22:55:15.649285316,Active
LOAN302348,CUST100995,Student,294607.42,21.94,60,2025-07-06 14:58:05.846775770,Active
LOAN302349,CUST104407,Home,72570.1,8.55,48,2018-12-18 01:51:41.684894800,Closed
LOAN302350,CUST100162,Personal,6174.8,13.74,84,2025-05-20 14:04:47.369086266,Active
LOAN302351,CUST104186,Personal,116992.82,17.15,36,2017-02-10 08:09:09.804702759,Closed
LOAN302352,CUST104194,Home,10841.05,17.63,12,2026-04-11 05:58:16.242028236,Active
LOAN302353,CUST103430,Home,51007.18,19.9,60,2016-07-01 02:11:16.049701214,Restructured
LOAN302354,CUST104067,Business,42972.98,13.78,60,2021-08-31 23:55:32.029712200,Active
LOAN302355,CUST104221,Vehicle,78764.06,24.83,120,2022-05-25 12:50:59.919765949,Defaulted
LOAN302356,CUST104948,Home,150260.11,18.76,120,2025-05-10 15:31:15.694650412,Active
LOAN302357,CUST104350,Personal,47866.02,18.41,240,2026-05-13 17:17:48.839622974,Closed
LOAN302358,CUST100723,Vehicle,87812.48,12.31,12,2019-01-14 23:36:01.901486635,Closed
LOAN302359,CUST104042,Business,31448.84,24.07,240,2018-06-05 13:47:29.193875790,Closed
LOAN302360,CUST102882,Vehicle,11075.84,15.69,84,2017-08-02 20:40:30.906086922,Closed
LOAN302361,CUST101029,Personal,58338.75,,36,2024-10-28 15:07:53.370208025,Active
LOAN302362,CUST104326,Vehicle,119802.74,12.02,24,2021-04-08 13:43:23.842246532,Defaulted
LOAN302363,CUST101441,Home,64677.09,16.03,24,2026-05-23 20:58:24.686573982,Closed
LOAN302364,CUST103139,Business,23312.83,13.97,36,2023-03-23 00:50:20.770329475,Active
LOAN302365,CUST100287,Home,11576.87,24.66,24,2022-04-08 03:59:00.512600183,Closed
LOAN302366,CUST102901,Home,10611.66,8.12,12,2025-06-13 03:53:03.176578045,Active
LOAN302367,CUST103291,Personal,55678.23,15.88,60,2021-06-02 02:27:10.858937263,Active
LOAN302368,CUST100976,Home,46995.84,15.39,84,2025-01-18 05:14:55.508994579,Active
LOAN302369,CUST100707,Vehicle,51499.39,22.04,36,2024-01-13 16:15:46.901005745,Active
LOAN302370,CUST104413,Vehicle,113569.94,21.94,12,2018-07-07 13:19:47.526344061,Closed
LOAN302371,CUST103711,Home,107199.03,21.87,48,2025-02-27 10:52:55.460713148,Closed
LOAN302372,CUST102935,Home,61683.21,11.12,36,2020-07-25 19:57:43.817451000,Active
LOAN302373,CUST104901,Business,89671.17,10.91,48,2024-03-31 12:36:41.877669573,Active
LOAN302374,CUST103917,Vehicle,33302.0,18.95,84,2025-09-15 10:33:26.671855450,Active
LOAN302375,CUST103610,Personal,14529.66,24.86,24,2018-01-09 02:43:57.088845015,Active
LOAN302376,CUST104851,Student,35549.49,14.37,60,2024-05-06 16:22:18.256474733,Active
LOAN302377,CUST104749,Vehicle,97993.05,15.95,60,2022-12-24 18:18:22.745703697,Active
LOAN302378,CUST100732,Vehicle,222050.13,15.46,12,2019-04-01 14:59:41.978802919,Closed
LOAN302379,CUST102830,Vehicle,46595.65,12.21,48,2019-03-01 13:34:09.887899876,Closed
LOAN302380,CUST100889,Business,2558.22,18.16,240,2024-09-04 20:32:15.154982328,Active
LOAN302381,CUST100124,Personal,29365.7,15.24,24,2022-11-30 06:28:08.044075489,Closed
LOAN302382,CUST103003,Personal,19706.71,21.71,24,2017-06-05 20:57:36.048058987,Defaulted
LOAN302383,CUST100849,Home,5410.48,10.04,24,2016-11-03 14:52:52.842339039,Active
LOAN302384,CUST100712,Vehicle,41588.1,20.54,84,2021-05-14 13:29:33.550362349,Defaulted
LOAN302385,CUST103058,Business,57866.39,10.04,12,2023-05-30 22:02:59.223112583,Active
LOAN302386,CUST100001,Student,81744.07,16.74,240,2020-01-24 22:10:24.056665182,Closed
LOAN302387,CUST102989,Business,21291.88,15.4,48,2020-12-17 23:24:31.433728695,Active
LOAN302388,CUST101590,Vehicle,23052.41,11.51,84,2022-11-22 05:13:35.344088793,Defaulted
LOAN302389,CUST103337,Personal,61910.69,10.19,60,2026-02-27 18:08:59.988491535,Active
LOAN302390,CUST101940,Student,82413.44,23.85,12,2017-06-12 08:26:50.038345098,Defaulted
LOAN302391,CUST103086,Student,152609.69,14.99,60,2018-08-30 04:04:15.371822596,Active
LOAN302392,CUST101648,Student,20227.73,11.72,48,2017-05-08 22:18:39.429303169,Defaulted
LOAN302393,CUST104771,Vehicle,21332.4,23.93,36,2018-06-11 03:09:38.009943485,Defaulted
LOAN302394,CUST100833,Home,24155.65,21.19,12,2020-07-27 02:32:25.097163200,Active
LOAN302395,CUST104453,Student,37628.57,13.29,12,2021-08-27 03:08:09.599752665,Active
LOAN302396,CUST101678,Home,112322.82,23.15,24,2019-10-18 03:56:55.316663504,Active
LOAN302397,CUST102946,Business,16499.84,16.53,60,2026-05-21 23:11:04.994266510,Defaulted
LOAN302398,CUST101895,Business,31021.95,19.55,240,2025-06-15 00:57:39.516381263,Closed
LOAN302399,CUST103738,Vehicle,20761.93,19.01,48,2023-03-03 06:38:55.893588066,Active
LOAN302400,CUST100900,Student,25324.56,20.87,60,2024-11-26 00:05:40.058281183,Closed
LOAN302401,CUST100238,Home,212709.78,8.65,240,2018-04-14 20:15:13.379295826,Closed
LOAN302402,CUST100431,Student,70445.45,12.01,24,2022-07-26 17:57:38.873156071,Closed
LOAN302403,CUST103872,Home,100157.86,18.3,120,2022-10-14 22:38:04.454453468,Closed
LOAN302404,CUST100451,Business,36253.87,15.04,48,2019-01-19 20:00:02.699585438,Active
LOAN302405,CUST104243,Business,19459.23,12.9,240,2023-07-03 09:58:14.393602371,Closed
LOAN302406,CUST103981,Personal,71744.08,17.55,36,2025-05-24 08:54:28.206340790,Active
LOAN302407,CUST101084,Personal,41989.03,12.22,84,2022-07-03 12:31:58.477897644,Active
LOAN302408,CUST103098,Business,32112.46,15.04,48,2022-07-03 21:10:50.977353334,Active
LOAN302409,CUST100180,Home,34281.04,14.76,120,2022-02-21 23:04:07.691478729,Active
LOAN302410,CUST103372,Personal,16140.9,16.09,240,2024-03-13 22:45:45.064982176,Active
LOAN302411,CUST101503,Vehicle,50273.94,18.76,120,2024-08-02 11:04:53.682989120,Active
LOAN302412,CUST103490,Business,36944.28,21.32,60,2020-06-12 21:18:47.132236003,Active
LOAN302413,CUST102163,Vehicle,14543.8,12.72,84,2024-03-04 18:39:43.552912474,Active
LOAN302414,CUST104085,Vehicle,18400.38,24.53,36,2020-07-03 04:34:31.645253181,Active
LOAN302415,CUST103454,Home,8454.34,9.29,240,2024-05-11 05:24:00.029349089,Active
LOAN302416,CUST101473,Vehicle,82240.76,8.32,48,2024-11-09 08:03:10.091723204,Active
LOAN302417,CUST104601,Personal,28439.68,17.63,48,2016-11-02 13:22:32.593161583,Closed
LOAN302418,CUST102280,Personal,83101.79,12.26,240,2023-06-28 07:04:40.152892113,Active
LOAN302419,CUST104610,Business,22780.29,12.9,48,2022-10-28 00:09:27.962141752,Active
LOAN302420,CUST101762,Home,88897.34,11.6,36,2016-11-28 08:53:39.264361381,Closed
LOAN302421,CUST101985,Personal,54878.22,23.63,48,2024-10-28 13:44:28.764358044,Closed
LOAN302422,CUST102733,Home,9927.8,16.14,60,2024-11-20 16:41:15.644997120,Closed
LOAN302423,CUST104424,Student,158785.36,16.0,24,2023-03-08 04:00:31.296961784,Closed
LOAN302424,CUST101246,Student,10947.14,14.5,84,2018-08-28 20:36:38.087127924,Active
LOAN302425,CUST100473,Vehicle,80470.68,20.36,36,2025-06-09 23:04:19.113632917,Active
LOAN302426,CUST101127,Business,30416.43,12.27,84,2021-07-13 07:47:12.462188959,Active
LOAN302427,CUST103240,Home,23489.18,15.8,36,2025-12-29 23:39:28.989324093,Active
LOAN302428,CUST103348,Personal,101003.04,23.83,24,2024-10-02 00:42:56.712881088,Closed
LOAN302429,CUST101165,Vehicle,15245.29,10.52,120,2024-04-10 11:17:39.396416187,Active
LOAN302430,CUST104178,Home,79845.63,21.84,240,2023-02-03 00:11:07.471177816,Closed
LOAN302431,CUST104254,Vehicle,27956.22,7.73,60,2018-12-31 15:11:52.152641535,Active
LOAN302432,CUST103403,Personal,26406.77,19.52,240,2022-01-26 07:56:29.886942625,Closed
LOAN302433,CUST104454,Student,19713.2,11.4,24,2024-10-19 22:19:31.667085648,Active
LOAN302434,CUST100882,Business,57465.17,,36,2025-03-03 19:06:46.416810513,Restructured
LOAN302435,CUST103283,Personal,22402.57,17.06,84,2020-06-12 10:49:53.804811954,Active
